CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;COD_CLIENTE;CNPJ_CLIENTE;CLIENTE;ESTADO;TOTAL_FATURADO;VALOR_DEVOLVIDO
2;2199022036;47252;HYPERA S.A;55840;55840,0;MARIA DE JESUS SOUSA RAMOS;PI;232,27;
7;2261012984;793718;BIOLAB FARMA GENERICOS LTDA;135175;135718,0;JG FARMACIA LTDA;BA;548,62;
1;1713000642;31267;MEDQUIMICA IND FARMACEUTICA S.;88970;81189,0;EMPREEND FARM SANTA CECILIA;CE;1278,81;
1;89095376;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;133558;90200,0;COMERCIO VAREJISTA DE P F S LTDA;CE;415,89;
3;703011220;789112;MILI SA;130910;130910,0;YANE FERREIRA LOPES ME;CE;587,74;
5;1890003536;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;122280;96359,0;COMERCIO DE MEDICAMENTOS FENIX LTDA;MA;11467,42;
1;559030823;794468;CELLERA CONSUMO LTDA (ES);81368;81368,0;J ROSENDO E CIA LTDA;CE;1913,87;
1;285192481;794468;CELLERA CONSUMO LTDA (ES);119674;95793,0;J E J LUCENA COMERCIO DE MEDICAMENTOS LTDA;CE;1375,81;
1;131069346;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;91357;91357,0;RICARDAS ARAUJO MEDICAMENTOS L;CE;8804,41;
1;953054337;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;132809;99574,0;REBEKA NEVES DE MENEZES ME;CE;725,83;
3;1298033380;30083;LOLLY BABY PRODUTOS INFANTIS L;126056;85007,0;LIMOEIRO DO NORTE PRODUTOS FARMACEUTICOS E COSMETICOS LTDA;CE;440,59;
7;2494005062;31267;MEDQUIMICA IND FARMACEUTICA S.;6230;6230,0;LAELES SILVA ABREU;BA;1055,9;
3;1298033396;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;131127;85007,0;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA;CE;331,0;
7;2714000342;796144;BRACELL PAPEIS NORDESTE LTDA;9945;6083,0;ELTON FABIANO P. DA SILVA & CIA LTDA - M;BA;3297,6;
3;1298033348;30083;LOLLY BABY PRODUTOS INFANTIS L;96425;85007,0;DROGARIA ULTRAPOPULAR ITAPIPOCA LTDA;CE;3856,51;
1;2651001456;789662;SANOFI MEDLEY FARMACEUTICA LTDA;84933;84933,0;RAFAEL S. VIEIRA;CE;346,31;
7;2674000855;31267;MEDQUIMICA IND FARMACEUTICA S.;97166;97166,0;EBER SANTOS DA SILVA  ;BA;587,19;
7;1466013839;789603;SOFTYS BRASIL LTDA;7528;7528,0;DROGARIA SAUDE EIRELI;BA;608,7;
9;1456016480;789603;SOFTYS BRASIL LTDA;101205;102068,0;REDE IDEIA FARMA LTDA;PE;15505,82;
9;2365006680;47252;HYPERA S.A;102096;102096,0;COMERCIAL FARMACEUTICO FREI DAMIAO LTDA;PE;672,83;
5;2660003254;47252;HYPERA S.A;96550;96550,0;A LEITE COSTA;MA;1409,31;
1;1937006957;47252;HYPERA S.A;136579;81192,0;COMERCIAL FARMACEUTICA FDK 2 LTDA;CE;2761,17;
7;2597000267;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;10651;1597,0;G B DE OLIVEIRA & CIA LTDA;BA;2328,0;
3;1372008187;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;123828;93935,0;ANDRADE E QUIRINO MEDICAMENTOS LTDA;CE;1079,64;
1;1756020475;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;91291;91291,0;IMJ COMERCIO DE MEDIC. FILIAL;CE;540,7;
9;1142029241;789603;SOFTYS BRASIL LTDA;100688;100688,0;JAILSON BARBOSA DA SILVA;PE;405,59;
9;2341009691;33928;GEOLAB IND FARMACEUTICA S/A;103585;103585,0;LUCAS M DE S GONCALVES;PE;2720,07;
9;2249004200;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;101525;101525,0;MARIA IVONE LEITE ALVES ME;PE;1201,77;
3;1996006369;789603;SOFTYS BRASIL LTDA;82248;85007,0;DROGRARIA ULTRAPOPULAR PARAIPABA LTDA;CE;2233,6;
5;2516004951;32816;DKT DO BRASIL PROD.DE USO PESS (PRUDENCE);98871;93814,0;L M CELLA DROGARIAS LTDA;MA;384,48;
9;1907012245;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;133057;101774,0;REMEDIUS LTDA;PE;459,23;
1;530088972;47252;HYPERA S.A;128409;85007,0;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA ME;CE;517,22;
3;2419002605;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;133572;20039,0;IJ E JA COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;10244,72;
3;441023424;790595;SC JOHNSON LTDA;92409;81356,0;FARMACIA ESPERANCA DIVINA LTDA;CE;671,52;
5;2577000536;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;98113;92798,0;REDE OFERTAS PRODUTOS FARMACEUTICOS LTDA;MA;125,96;
1;1993010915;37273;LEGRAND PHARMA IND FARM LTDA;94369;94369,0;A E R MEDICAMENTOS LTDA MICROEMPRESA;CE;1362,98;
1;1756020371;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;133459;133459,0;MARIA CRISTIANE GOMES DO NASCIMENTO;CE;2389,68;
1;4000012679;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;88996;91427,0;VIDAL BARROSO V E A LTDA;CE;1876,31;
1;477053368;33928;GEOLAB IND FARMACEUTICA S/A;88670;88670,0;DROGARIA VICTORIA LTDA;CE;6742,75;
1;953054374;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;96743;96743,0;COMERCIAL DE MEDICAMENTOS TELEFARMA LTDA;CE;1245,19;
9;1142029288;789603;SOFTYS BRASIL LTDA;102672;101723,0;FARMACIA G6 COMERCIO DE PRODUTOS FARMACEUTICOS LTD;PE;1071,75;
1;483087111;794468;CELLERA CONSUMO LTDA (ES);80096;80565,0;FARMACIA MENESCAL LTDA;CE;3728,04;
1;477053357;47252;HYPERA S.A;93989;93989,0;FARMACIA O RAFAEL LTDA;CE;642,92;
1;530088918;47252;HYPERA S.A;97501;85007,0;DROGARIA ULTRAPOPULAR PARAIPABA LTDA EPP;CE;506,13;
9;1871013751;793247;NATIVITA INDUSTRIA E COMERCIO LTDA;101239;101239,0;TEREZA NEUMA DE S C F DE;PE;1587,75;
1;1102110317;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;91310;91310,0;FRANCISCO KYLLMANN OLIVEIRA DE;CE;1477,04;
3;1045005605;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;134063;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;3751,0;
1;2251007609;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;136347;120344,0;DROGARIA HIPER SAUDE PINDORETAMA LTDA;CE;376,01;
3;1045005608;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;88323;87995,0;SUPERMERCADO MORANGUINHO CASCAVEL- 3;CE;6894,27;
1;400293484;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;94196;94196,0;FARMACIA FILADELFIA E MOURA LTDA;CE;2308,69;
1;89095587;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;99633;99633,0;E&G CARLOS FARMACEUTICOS LTDA. - ME;CE;375,59;
1;2245006321;33928;GEOLAB IND FARMACEUTICA S/A;92394;88940,0;FARMACIA SEIVA LTDA-ME;CE;919,88;
7;2346008782;793718;BIOLAB FARMA GENERICOS LTDA;120883;10011,0;FARMACIAS ISMR LTDA;BA;1208,44;
1;285192827;31305;LABORATORIO GLOBO LTDA;81182;81182,0;COMERCIAL CARIRIENSE DE MEDICAMENTOS LIMITADA;CE;1863,09;
3;443041685;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;89941;89942,0;DROGARIA GOMES E PAIXAO LTDA;CE;317,94;
6;1308016833;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;92301;92301,0;F J L SANTOS ME;PI;2461,76;
1;1478017467;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;80142;80142,0;EGBERTO TEIXEIRA DUARTE- MATRI;CE;488,93;
3;132029468;789603;SOFTYS BRASIL LTDA;80399;85941,0;LL COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;605,4;
1;1993010955;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;132996;132996,0;CICERA PRICILA BRITO SOUSA LTDA;CE;345,26;
9;2558000515;789423;KLEY HERTZ DISTRIBUIDORA LTDA;101896;101896,0;VALDEMIRO CORREIA DE LIMA ME;PE;668,96;
1;610086357;33928;GEOLAB IND FARMACEUTICA S/A;97835;97835,0;FARMACIA CENTER POPULAR LTDA  EPP;CE;432,7;
9;1907012361;789603;SOFTYS BRASIL LTDA;103707;103707,0;EDUARDO PESSOA ALBUQUERQUE;PE;1467,96;
1;400293538;53333;GERMED FARMACEUTICA LTDA;123669;123669,0;FARMACIA FLUMINENSE C DE P FARMACEUTICOS LMN LTDA;CE;1092,26;
1;2250008822;31267;MEDQUIMICA IND FARMACEUTICA S.;122147;91951,0;JOSILANE DA SILVA LIMA FERNANDES EPP;CE;346,95;
9;1871013849;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;102260;101677,0;PARNAMIRIM COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;PE;1413,1;
9;1871013825;47252;HYPERA S.A;102260;101677,0;PARNAMIRIM COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;PE;973,11;
1;58065105;791794;CREMER S.A;80074;80074,0;V.L VIEIRA SALES FARMACIA-ME;CE;2361,4;
1;657044313;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;93593;93593,0;JOSE WELLIGTON DA SILVA EIRELI;CE;1879,42;
1;1075052957;47252;HYPERA S.A;97512;97512,0;R M DE LIMA FARMACIA;CE;668,11;
3;1324008168;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;88768;80467,0;F L FEITOSA COMERCIO DE MEDICAMENTOS LTDA ME;CE;15032,56;
1;1937006861;31267;MEDQUIMICA IND FARMACEUTICA S.;80753;80753,0;NUNES BOTAO MEDICAMENTOS LTDA ME;CE;521,46;
5;1289024332;47252;HYPERA S.A;124220;124220,0;E S LIMA FARMA;MA;700,2;
9;2402003559;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;100690;100933,0;A M V COMERCIO DE PRODUTOS FARMACEUTICOS LTDA ME;PE;6734,02;
3;890013758;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;93179;93179,0;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;CE;1300,21;
2;2576004314;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);95272;62650,0;F P CARRIAS DE OLIVEIRA EIRELI;PI;4665,23;
3;5950013925;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;104394;80564,0;COMERCIAL DE MEDICAMENTOS SILVA LTDA;CE;9001,88;
2;2015020425;47252;HYPERA S.A;55298;55107,0;MARIA RIBEIRO DE ALMEIDA CARDO;PI;319,17;
1;58064870;789429;PRATI DONADUZZI & CIA LTDA - PR;96158;96158,0;A A HENRIQUE V LIMA LTDA.;CE;628,45;
3;1203006824;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;126708;91951,0;BIG FARMA LTDA  EPP;CE;2129,28;
2;2199022012;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;54755;54755,0;A F M DE MELO;PI;4643,18;
2;360069375;794468;CELLERA CONSUMO LTDA (ES);60658;60658,0;DROGARIA SOUSA LTDA;PI;1698,49;
3;1344007824;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;104011;104011,0;JESUS ALVES BITU NETO;CE;10413,8;
3;2081003376;789603;SOFTYS BRASIL LTDA;128524;98852,0;COMERCIAL DE MEDICAMENTOS FREITAS LTDA;CE;24545,08;
1;610085733;796144;BRACELL PAPEIS NORDESTE LTDA;80564;80564,0;FARMACIA SOLONOPOLES LTDA;CE;5597,2;
1;1102110201;793261;FARMAX DISTRIBUIDORA S.A;92490;92490,0;CARLA A DOS SANTOS ME;CE;1877,48;
1;2279004713;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;131180;131180,0;FARMACIA FARMA FORTE LTDA;CE;893,33;
7;2659000737;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;126063;126063,0;KALIANE DAS VIRGENS LEITE CHAGAS;BA;5641,96;
1;1993010707;33928;GEOLAB IND FARMACEUTICA S/A;98518;98518,0;BRAFARMA LTDA;CE;931,58;
1;42119520;793261;FARMAX DISTRIBUIDORA S.A;76635;86705,0;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 7;CE;1036,54;
1;4510173213;47252;HYPERA S.A;96832;120414,0;FARMACIA REDENCAO ITAREMA LTDA;CE;2685,49;
2;358059833;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;54747;54747,0;A JOSE DE SOUSA ME;PI;332,41;
7;1492015581;47252;HYPERA S.A;1007;1007,0;PAULO ROBERTO CASTRO NOVAES;BA;1173,79;
5;353049015;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;94785;94785,0;(TF)SARA S DOS SANTOS EIRELI ME;MA;868,06;
9;2541004838;793247;NATIVITA INDUSTRIA E COMERCIO LTDA;101597;100933,0;J J COMERCIO DE MEDICAMENTOS LTDA ME;PE;5374,37;
1;483087010;795257;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;80096;80565,0;FARMACIA MENESCAL LTDA;CE;1764,1;
5;2708000434;793718;BIOLAB FARMA GENERICOS LTDA;104477;104477,0;SOFARMA POPULAR LTDA;MA;2532,76;
7;2703000259;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;6495;7057,0;CERQUEIRA MELO COMERCIO DE PRODUTOS FARMACEUTICOS LTD;BA;3004,95;
2;1823012266;794468;CELLERA CONSUMO LTDA (ES);96773;96773,0;A B ALENCAR NUNES;PI;498,57;
2;1653020648;30791;LABORATORIO TEUTO BRASILEIRO S/A;135626;135626,0;ALFREDO CARVALHO F TARQUINO;PI;2247,66;
9;2392005350;789423;KLEY HERTZ DISTRIBUIDORA LTDA;120788;79384,0;JOSE ANDELSON PRIMO LEITE EIRELI EPP;PE;596,81;
1;33017156;794223;FALCON DISTRIBUICAO ARMAZENAMENTO E TRANSPORTES SA - ONTEX;129087;91357,0;FARMACIA POPULAR CENTRAL LTDA  ME;CE;4591,58;
3;772313637;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;120705;80467,0;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;CE;6543,3;
7;1539012461;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;133250;5922,0;GH FROTA LTDA;BA;1126,16;
1;4510173238;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;122940;91098,0;PREMIUM COMERCIO VAREJISTA DE MEDICAMENTOS LTDA ME;CE;1127,22;
9;2365006638;793261;FARMAX DISTRIBUIDORA S.A;123877;123877,0;FARMA VERDE LTDA;PE;1696,99;
5;2660003204;31267;MEDQUIMICA IND FARMACEUTICA S.;131423;131423,0;MAIS FRALDAS LTDA;MA;1642,7;
1;1117031850;791794;CREMER S.A;133765;133765,0;FREITAS E ROMAO MEDICAMENTOS LTDA;CE;509,52;
2;1137064128;47252;HYPERA S.A;96346;96346,0;FARMACIA DROGAVIDA LTDA;PI;361,04;
1;1937006962;33928;GEOLAB IND FARMACEUTICA S/A;81304;81304,0;FARMACIA CAMPELO LTDA;CE;777,37;
9;2333007932;47252;HYPERA S.A;102962;102962,0;FARMACIA PRAIA DO SOL EIRELI;PE;775,7;
9;2647002056;31267;MEDQUIMICA IND FARMACEUTICA S.;126563;79384,0;JOSE ANDELSON PRIMO LEITE EIRELI EPP;PE;1493,25;
7;2261012955;47252;HYPERA S.A;3193;3709,0;FARMACIA JS CARNEIRO LTDA;BA;458,93;
9;2365006659;792019;TORRENT DO BRASIL LTDA;133280;101962,0;H N C NUNES ESPINDOLA LTDA;PE;4888,62;
1;1102110219;793261;FARMAX DISTRIBUIDORA S.A;129772;129772,0;IDEAL FARMA LTDA;CE;2339,24;
7;2266004503;790808;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);97833;7399,0;JOSEMIR JACINTO DE MELO ;BA;2829,99;
1;477053332;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80395;84079,0;PRO SAUDE FARMACIA LTDA ME;CE;680,66;
3;27007337;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;135541;89712,0;J B SUPERMERCADO LTDA;CE;1877,4;
1;1064024492;47252;HYPERA S.A;88521;88521,0;MARIA FELIX TRAJANO;CE;2015,67;
7;2494005053;792019;TORRENT DO BRASIL LTDA;3605;3605,0;FARMACIA GUANAMBI LTDA;BA;430,59;
7;4830882005;796144;BRACELL PAPEIS NORDESTE LTDA;126834;983,0;MEIRIELLY DANTAS DOS SANTOS COSTA LTDA;BA;10384,0;
3;1996006269;789603;SOFTYS BRASIL LTDA;90858;85007,0;FARMACIA GOTA MAIS FILIAL 06;CE;717,6;
1;89095342;793718;BIOLAB FARMA GENERICOS LTDA;134226;134226,0;(TF) OLIVEIRA E BARROS COMERCIO DE P F LTDA;CE;2003,77;
3;1298033338;30083;LOLLY BABY PRODUTOS INFANTIS L;89360;85007,0;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA ME LJ 12;CE;1437,71;
1;1465027863;33928;GEOLAB IND FARMACEUTICA S/A;133727;133727,0;IDEAL FARMA ACARAU LTDA;CE;1724,69;
1;285192474;793261;FARMAX DISTRIBUIDORA S.A;124894;124894,0;FARMACIA SEMINARIO LTDA ME;CE;2733,41;
9;2541004910;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;129947;103320,0;VITAL FARMA LTDA;PE;622,8;
1;1993010730;47252;HYPERA S.A;99578;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;CE;4298,51;
7;1166017757;789603;SOFTYS BRASIL LTDA;6031;4182,0;DROGARIA NEVES NASCIMENTO LTDA;BA;4042,72;
3;132029314;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;136749;20039,0;J E I COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;657,46;
9;1907012237;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;123552;121015,0;ARTUR SILVA E MATIAS PRODUTOS FARMACEUTICOS LTDA;PE;407,18;
3;1045005527;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;134607;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;2546,0;
3;132029318;790595;SC JOHNSON LTDA;95911;20039,0;I&J SERVICOS E PRODUTOS DO BRASIL LTDA;CE;2432,99;
9;2341009683;47252;HYPERA S.A;102449;102449,0;ADRIANO MOISES DA SILVA - ME;PE;327,79;
1;1117031934;47252;HYPERA S.A;94838;119544,0;FARMACIA NOGUEIRA SANTOS LTDA;CE;1813,54;
3;2419002703;789603;SOFTYS BRASIL LTDA;134826;20039,0;IJM E JAP COMERCIO DE M DO B LTDA;CE;4027,8;
1;477053389;47252;HYPERA S.A;92094;92094,0;(TF)J & P COMERCIO DE MEDICAMENTOS LTDA ME;CE;3249,88;
3;816026847;30083;LOLLY BABY PRODUTOS INFANTIS L;97823;93666,0;REINALDO COMERCIO DE MEDICAMENTOS LTDA;CE;1149,23;
1;1117032001;794468;CELLERA CONSUMO LTDA (ES);97864;97864,0;J C COMERCIO DE MEDICAMENTOS LTDA;CE;518,34;
3;132029374;790595;SC JOHNSON LTDA;122401;20039,0;I E J COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;608,71;
9;2548000413;789423;KLEY HERTZ DISTRIBUIDORA LTDA;101469;100839,0;J. M. B. & CIA. LTDA.;PE;3089,4;
1;4510173402;47252;HYPERA S.A;120414;120414,0;FARMACIA REDENCAO COMERCIAL DE MEDICAMENTOS LTDA;CE;945,59;
9;2574004184;33057;NATULAB LABORATORIO LTDA;102965;102965,0;(TF) FARMA 8 DROGARIA LTDA;PE;3191,28;
1;1117031958;795043;MUNILA DESENVOLVEDORA DE PROJETOS LTDA;136192;136192,0;FARMACIA E DROGARIA SAO LUIS LTDA;CE;1100,04;
1;477053488;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;92094;92094,0;(TF)J & P COMERCIO DE MEDICAMENTOS LTDA ME;CE;2337,36;
1;1117032026;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;119544;119544,0;FARMACIA NOGUEIRA 3 LTDA;CE;582,57;
9;1907012249;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;125996;100687,0;MARIA DA CONCEICAO DE MELO VARELA FARMACIA;PE;4065,83;
9;2510007974;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;100954;102104,0;LILIANE BARBOSA DE SOUZA FARMACIA ME;PE;8945,3;
1;131069560;33928;GEOLAB IND FARMACEUTICA S/A;133377;133377,0;FARMACIA DO TRABALHADOR CENTRAL DE CASCAVEL LTDA;CE;339,54;
1;1117032066;30791;LABORATORIO TEUTO BRASILEIRO S/A;122762;122762,0;SUELY P DA SILVA COMERCIO DE MEDICAMENTOS;CE;1489,57;
1;1756020402;794223;FALCON DISTRIBUICAO ARMAZENAMENTO E TRANSPORTES SA - ONTEX;99908;99908,0;FARMACIA FONTENELE LTDA;CE;5159,04;
1;1117032091;790808;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);136192;136192,0;FARMACIA E DROGARIA SAO LUIS LTDA;CE;1406,25;
1;1478017329;794468;CELLERA CONSUMO LTDA (ES);97322;95462,0;R3 PLUS DISTRIBUIDORA DE MEDICAMENTOS LTDA;CE;34450,0;
1;325126039;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;121453;121453,0;COMERCIAL DE MEDICAMENTOS NOBRE LTDA;CE;1895,33;
1;58064981;790808;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);91311;91311,0;MARIA SONIA COSTA TORRES;CE;1001,15;
1;1064024562;794468;CELLERA CONSUMO LTDA (ES);95762;95762,0;FARMACIA RODRIGUES ARAUJO LTDA;CE;1741,82;
7;726001408;789423;KLEY HERTZ DISTRIBUIDORA LTDA;4673;4672,0;FARME BRITO LTDA;BA;1003,13;
3;441023432;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;95439;81356,0;FARMACIA ESPERANCA DIVINA LTDA;CE;784,96;
1;1117032092;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;122203;122203,0;FARMACIO SOL NASCENTE LTDA;CE;1480,39;
3;1045005606;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;130807;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;1629,96;
1;2245006197;789423;KLEY HERTZ DISTRIBUIDORA LTDA;136086;136086,0;M DA SILVA SOUSA LTDA;CE;1932,46;
1;2245006197;32280;THEODORO F SOBRAL E CIA LTDA;136086;136086,0;M DA SILVA SOUSA LTDA;CE;1932,46;
1;657044280;30791;LABORATORIO TEUTO BRASILEIRO S/A;92033;92033,0;FARMACIA LIMA & CARNEIRO LTDA ME;CE;1134,65;
9;2557000428;789423;KLEY HERTZ DISTRIBUIDORA LTDA;103725;103725,0;J DA COSTA BORBA FARMACIA ME;PE;2467,53;
1;1478017432;789326;JRD IND.FARMACEUTICA LTDA;131545;131545,0;MAIS FARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;853,05;
1;2245006337;47252;HYPERA S.A;81158;81158,0;LUCIMAR ALVES FERNANDES;CE;787,93;
9;2558000499;789423;KLEY HERTZ DISTRIBUIDORA LTDA;101506;101506,0;ROCHA & DIVANETE LTDA ME;PE;2039,55;
1;1937007113;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;81192;81192,0;COMERCIAL FARMACEUTICA FDK LTDA;CE;670,96;
1;6570047080;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;127734;127734,0;GEIZA PEREIRA ALVES ME;CE;589,67;
1;1063032101;792019;TORRENT DO BRASIL LTDA;80704;80704,0;ANTONIO RIBEIRO LIMA-ME;CE;1106,33;
1;1064024683;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;137273;137273,0;IVANA GLORIA ROCHA AGUIAR LTDA;CE;367,63;
9;2249004206;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;137865;137865,0;V & A SUPERMERCADO LTDA ME;PE;3300,14;
1;400293536;34754;CAZI QUIMICA FARMACEUTICA IND E COM LTDA;128561;128561,0;J C D MOREIRA LTDA;CE;1549,71;
1;1478017467;37273;LEGRAND PHARMA IND FARM LTDA;80142;80142,0;EGBERTO TEIXEIRA DUARTE- MATRI;CE;488,93;
1;1478017465;795348;FIBRAVITE INDUSTRIA DE COSMETICOS LTDA;137626;137626,0;INOVA FARMA LTDA;CE;317,34;
3;2190003449;789603;SOFTYS BRASIL LTDA;87198;87198,0;FARMACIA PALMACIA LTDA;CE;1245,6;
1;530089201;47252;HYPERA S.A;82597;85007,0;IMPERATRIZ COMERCIO DE MEDICAMENTOS LTDA EPP;CE;1023,19;
1;400293540;30791;LABORATORIO TEUTO BRASILEIRO S/A;80349;80349,0;FARMACIA VITORIA LTDA;CE;1162,91;
1;530089075;796369;MYRALIS INDUSTRIA FARMACEUTICA LTDA;90600;85007,0;FARMANOSSA COMERCIO DE MEDICAMENTOS LTDA ME;CE;296,59;
9;2510008175;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;102992;101229,0;EDUARDO ANTUNES C DA SILVA NETTO - PRODUTOS FARMACEUTICOS LT;PE;1825,04;
1;2279004926;47252;HYPERA S.A;96856;96856,0;J P DE ARAUJO;CE;532,33;
1;1117032145;47252;HYPERA S.A;130124;91145,0;IZABEL CRISTINA SAMPAIO SANTANA;CE;1344,07;
1;1064024203;33766;CIFARMA CIENTIFICA FARMACEUTICA LTDA;88593;88593,0;M V COMERCIO DE MEDICAMENTOS LTDA;CE;359,6;
1;520037521;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;90562;87708,0;M F DE OLIVEIRA FARMACIA - ME;CE;1323,39;
3;1324008142;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;89640;80467,0;THAIS NOBREGA QUEIROGA FEITOSA;CE;7861,06;
1;1117031773;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;135658;135658,0;J WAGNER MEDICAMENTOS LTDA;CE;2006,47;
2;2576004314;33057;NATULAB LABORATORIO LTDA;95272;62650,0;F P CARRIAS DE OLIVEIRA EIRELI;PI;4665,23;
1;1993010618;793261;FARMAX DISTRIBUIDORA S.A;104296;104296,0;SUPER PHARMA COMERCIAL DE MEDICAMENTOS LTDA;CE;345,74;
3;1372008137;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;119748;93935,0;ANDRADE E QUIRINO MEDICAMENTOS LTDA;CE;599,8;
9;1456016265;789603;SOFTYS BRASIL LTDA;102068;102068,0;DROGARIAS IDEIA FARMA LTDA;PE;18619,68;
2;1653020609;31267;MEDQUIMICA IND FARMACEUTICA S.;134881;134881,0;G J DE SA AMORIM;PI;1178,21;
1;6292058123;796144;BRACELL PAPEIS NORDESTE LTDA;95911;20039,0;I&J SERVICOS E PRODUTOS DO BRASIL LTDA;CE;1919,04;
